X,Y
0.49663073034720545, 0.054716172884044845
0.4820238102086762, 0.06238136263812977
0.46854049931157216, 0.06538828595002144
0.45318450634542595, 0.06838071107815269
0.4344576856550037, 0.0729026945929987
0.41722901061981527, 0.07899193177233599
0.401873017653669, 0.08354001201795058
0.385018879032289, 0.08807649371655657
0.3715355681351851, 0.09108341702844913
0.3591758664795064, 0.09409903925059648
0.34756523765144454, 0.10178742609869773
0.33483099958195744, 0.1110227691540262
0.3217222250986619, 0.12025521257260219
0.30936252344298326, 0.1279378001471998
0.29812643102873, 0.13407343151456952
0.2880139478559019, 0.14177341690967915
0.2767778554416486, 0.14868687583579088
0.2700361999930966, 0.16419123354908494
0.26029825323407707, 0.1820058768445867
0.24943669723363213, 0.20447878658228102
0.23969875047461253, 0.22696039523023215
0.23127168116392263, 0.253341290400523
0.22247007543942413, 0.29060887175644323
0.21310666509421297, 0.32476079342226916
0.20524140040423564, 0.36514693410503574
0.1981252085418753, 0.40087190870885725
0.1910090166795148, 0.43815253843016166
0.18539097047238812, 0.4692221462285422
0.18108380171359098, 0.5010797303142966
0.17752570578241084, 0.5251648380861398
0.17378034164432635, 0.5515819787158311
0.1696604410924335, 0.5873301504136692
0.16591507695434898, 0.6153029461608439
0.16273151743697714, 0.6432800913631466
0.1616079081955519, 0.6728288396850689
0.16179517640245614, 0.7039433918531061
0.16142063998864764, 0.738164904800982
0.16179517640245614, 0.7739478721398447
0.16291878564388146, 0.8081809836347287
0.16254424923007305, 0.8377355312301551
0.1610461035748392, 0.8688370350328082
0.1576752758505632, 0.8921457650642858
0.15318083888486186, 0.9123344859505409
0.14831186550535214, 0.9325203072000441
0.13969752798775795, 0.9557884423169926
0.13108319047016367, 0.9759452671989751
0.12059617088352725, 0.9898649734272649
0.10973461488308235, 1.0068930902537687
0.09887305888263745, 1.0161429314928574
0.08576428439934188, 1.0347093056163321
0.07265550991604637, 1.0486087143873575
0.06179395391560147, 1.062525520978895
0.050932397915156594, 1.076442327570433
0.041943523983753915, 1.091929287463214
0.03445279570758501, 1.1027608805505542
0.02733660384522457, 1.1244849590970283
0.021718557638097904, 1.1446649810730272
0.01759865708620503, 1.1695235669484836
0.015725975017162778, 1.1959552057619356
0.013104220120503692, 1.2223810453018835
0.011231538051461468, 1.2581466148202338
0.009733392396227683, 1.292359428857853
0.00935885598241923, 1.3312479071581778
0.008609783154802358, 1.3639108653518184
0.009358855982419223, 1.39814107720995
0.008609783154802358, 1.4354710007560398
0.007111637499568591, 1.466572504558693
0.00523895543052633, 1.488337178019696
0.004115346189101017, 1.5132189609891686
0.00486441901671792, 1.5396708972598852
0.006737101085760136, 1.57235415291079
0.010107928810036125, 1.6050490071087034
