X,Y
3.3738935751363446, 0.027517568826615824
3.859021609177233, 0.0508686623048038
4.140530463966592, 0.06565518892845668
4.1707570021991485, 0.0905157106663741
3.8598492664132187, 0.12000390579819187
3.321527980801146, 0.15335401701463303
2.7951875761519296, 0.18748209115970216
2.43646791074864, 0.22318004044128492
2.1615028178512836, 0.2550021243589866
1.8567110660601096, 0.2953661075524301
1.5700254787460486, 0.3481606422248167
1.3671409615354462, 0.40096331397677076
1.1164631137464938, 0.46152934085586916
0.8956770214879006, 0.5189910718800542
0.7227028588466663, 0.5702430487544745
0.5676302712534247, 0.6168359663566632
0.442486637268562, 0.663431790058697
0.40110687530913625, 0.7069285488855395
0.39564185767976784, 0.750428795032196
0.3722194678853702, 0.7939272975189459
0.3726844438606439, 0.8327673219534335
0.4090083670489379, 0.8669500307755967
0.5110829929806081, 0.8933711281305228
0.6609416499711263, 0.9112520698696138
0.8287018820096358, 0.9244739523364741
1.044394937419079, 0.9415844870065369
1.3917753887053876, 0.9587078085159187
1.7629967081638378, 0.9672886495295885
2.110274864735585, 0.9758671656633832
2.5174574261216174, 0.9883354964403175
2.852754701730509, 0.9961360496454837
3.2958148093685726, 1.0055006657874739
3.798714225184381, 1.0133174931517752
4.277614680996455, 1.0164711927040613
4.888295527880447, 1.0274056839825654
5.43906267043065, 1.0336735601292393
6.061696499718986, 1.0430556128703017
6.522788375678118, 1.0586363765817164
6.85241604422852, 1.0928475651823657
6.457456151312487, 1.1013540100399921
6.110373284650352, 1.109088304168683
5.72734777509965, 1.1144887095114893
5.296482437373069, 1.1237684675379926
4.877551483011815, 1.129942186049673
4.362885075181775, 1.1392138069966091
3.812359720138713, 1.153142743555868
3.3216736732733976, 1.1655238913374393
2.771148318230336, 1.1794528278966978
2.4361114291675965, 1.193402688374844
2.13104069179126, 1.2104626569075951
1.9397743742828004, 1.2337480725292769
1.76057263341275, 1.2648026554777942
1.665153363607146, 1.294311774528499
1.684003489644697, 1.3688863651026222
1.7621349526896655, 1.395305137577672
1.89421292838576, 1.4279435449419615
2.002329142156138, 1.4590260264489952
2.1522807943417104, 1.4846749730749838
1.9430478051487214, 1.507181844548069
1.626024085368042, 1.525794251618261
1.2671184295746443, 1.5459561911260493
0.8363925846406441, 1.566887956482898
0.42957270451532636, 1.5847148447648638
0.2382319908508244, 1.6017858564770275
0.10682358055912271, 1.6250770842983997
