X,Y
0.7284687704946327, 0.028509255918877763
0.7460719819436296, 0.03486815931615683
0.7631133887719138, 0.03966705814082583
0.7790311863587727, 0.04523508561397871
0.793638106497302, 0.047681654123534756
0.8089940994634484, 0.05324533214155913
0.8236010196019776, 0.058803210886080315
0.8378334033266984, 0.06591384511133391
0.8520657870514193, 0.07302447933658529
0.8638636840863854, 0.07622712812924148
0.877908799604202, 0.08255848497737661
0.8910175740874977, 0.08810476517488985
0.9082462491226861, 0.09212728625919175
0.9251003877440661, 0.10470301085289968
0.9370855529859362, 0.11801886772757197
0.9490707182278064, 0.12977906948476137
0.9614304198834851, 0.14387565355492704
0.9726665122977385, 0.16107484894980284
0.9839026047119919, 0.17827404434467842
0.9970113791952874, 0.2017103583932469
1.0058129849197859, 0.2111124305618186
1.014240054230476, 0.22128943065238027
1.0247270738171124, 0.23614934409752752
1.0359631662313655, 0.26112681507981916
1.043828430921343, 0.2814112239788915
1.049821013542278, 0.30323678981168833
1.0558135961632131, 0.3343962863493828
1.0558135961632131, 0.38262159499135784
1.0524427684389372, 0.40593032502283544
1.0477610632663314, 0.43856283703057897
1.0408321396108755, 0.4727336063352938
1.0325923385070894, 0.5053385717938932
1.0239780009894954, 0.5293845344695829
1.012741908575242, 0.5487432343355594
1.0026294254024142, 0.566554977994309
0.989895187332927, 0.596791665135659
0.9771609492634399, 0.6215835593658173
0.9677975389182287, 0.6394011022980717
0.9580595921592094, 0.6548822629173484
0.9464489633311475, 0.6757937182640557
0.9329656524340433, 0.696690675427003
0.9206059507783649, 0.713707193706499
0.9097443947779198, 0.732290965650486
0.8966356202946243, 0.7516351673327016
0.8839013822251371, 0.7694266135341873
0.8719162169832668, 0.7856682038916931
0.8580583696723546, 0.8065622614178882
0.8445750587752505, 0.8227922532283862
0.8314662842919549, 0.8405807997931195
0.8187320462224679, 0.8568165908771211
0.8067468809805977, 0.86916904344092
0.7958853249801529, 0.8815301949149748
0.7831510869106656, 0.8962103308814939
0.7711659216687954, 0.912451921239
0.7603043656683505, 0.9248130727130545
0.7483192004264803, 0.938721180394336
0.7367085715984185, 0.9495208774774038
0.7243488699427398, 0.9634260855219328
0.7119891682870612, 0.9757756384489796
0.6988803938037655, 0.9912307023374882
0.6853970829066615, 1.0082385217067271
0.6737864540785997, 1.0221495290247606
0.6632994344919635, 1.032957925018085
0.6535614877329436, 1.0468834305198784
0.641201786077265, 1.0654556039168575
0.6333365213872877, 1.0863960556310854
0.6262203295249275, 1.1042309963838517
0.6194786740763752, 1.1290692848020436
0.6153587735244825, 1.1632618013823985
0.6131115550416316, 1.197468816146514
0.611613409386398, 1.2379042506540654
0.6112388729725897, 1.2736814187194243
0.6114261411794939, 1.3094629362399108
0.612362482214015, 1.3460280805926426
0.6123624822140149, 1.377141182942305
0.6119879458002065, 1.416807488801371
0.6108643365587811, 1.4463562371232936
0.6078680452483135, 1.4696678667915233
0.6044972175240377, 1.499199217292933
0.6026245354549954, 1.5334091316937997
0.6000027805583361, 1.5738358672910961
