X,Y
0.49475804827816333, 0.05470167470028442
0.4805256645534424, 0.059258453856155135
0.46591874441491304, 0.062256678257790465
0.45018821503495837, 0.06602403130791146
0.4344576856550038, 0.06901355679929089
0.42134891117170814, 0.07046772463045192
0.4101128187574548, 0.07115856308663115
0.39887672634320154, 0.07496071177777686
0.3853934154460975, 0.07874546264841054
0.3726591773766103, 0.08409166791003075
0.3602994757209317, 0.08632946257343743
0.3483143104790616, 0.08779232931485437
0.33707821806480814, 0.09237230556474141
0.3262166620643633, 0.0961773538926396
0.31610417889153525, 0.10076602905278298
0.3063662321325157, 0.10613543140841997
0.29625374895968765, 0.11383541680352982
0.28576672937305125, 0.11764336476817938
0.27602878261403163, 0.12690190491752396
0.2681635179240542, 0.1291744952219558
0.2606727896478854, 0.13689477807432926
0.2507475746819617, 0.1508188337577474
0.24250777357817585, 0.17020073071774022
0.233331631439869, 0.19579799905578543
0.22321914826704103, 0.22449932853691656
0.21741383385301016, 0.245455728253281
0.21104671481826656, 0.27963084701312413
0.20542866861113993, 0.3184787303989194
0.2014960362661512, 0.3495613865626843
0.19831247674877955, 0.38531680735240226
0.19512891723140768, 0.41951657302463774
0.19213262592094005, 0.4568290987502148
0.1887617981966641, 0.4933608972802985
0.18688911612762188, 0.5221260187699749
0.18576550688619653, 0.5610086977967956
0.18576550688619653, 0.5952331103814233
0.186140043300005, 0.6247934572503538
0.1880127253690472, 0.6520319199900679
0.1898854074380894, 0.6777147276122987
0.19213262592094013, 0.7034004348712821
0.19512891723140766, 0.7267584587275449
0.1988742813694921, 0.7555670747685023
0.20336871833519346, 0.7836036625242224
0.20599047323185254, 0.8054031316262499
0.20973583736993695, 0.8256556445210503
0.21423027433563835, 0.8521365771592877
0.2179756384737228, 0.8708334349366051
0.21984832054276499, 0.8965162425588363
0.21909924771514808, 0.923734407841286
0.21535388357706364, 0.9408176177660793
0.20786315530089478, 0.9594274864408346
0.19962335419710897, 0.9780315558420863
0.18988540743808943, 0.9872900959914309
0.18052199709287833, 1.0019963286887186
0.16966044109243344, 1.0120239974865486
0.15954795791960544, 1.0212796379991413
0.14868640191916058, 1.028973824120747
0.14007206440156633, 1.0382410631803478
0.12921050840112147, 1.0482687319781778
0.11722534315925125, 1.062176839659459
0.10673832357261476, 1.068318270300334
0.09400408550312767, 1.082998406266853
0.08239345667506592, 1.0953537584674031
0.0700337550193872, 1.1092589665119328
0.06029580826036769, 1.1169618515437947
0.050932397915156594, 1.13555722203479
0.04194352398375391, 1.1541554921625372
0.03370372287996813, 1.1743152166812716
0.02696206743141613, 1.2022648153344297
0.023216703293331677, 1.2364602315515367
0.020220411982864124, 1.273772757277114
0.018347729913821893, 1.3126496370304308
0.015725975017162774, 1.346853752157794
0.012729683706695246, 1.3794993125309218
0.010857001637653017, 1.4121535718143061
0.009733392396227681, 1.4432579752537114
0.010857001637653026, 1.4712684662786628
0.013104220120503692, 1.4883980703914892
0.015725975017162778, 1.5086418843760336
0.019471339155247253, 1.5320057075058002
0.022093094051906348, 1.5491382112553786
