X,Y
4.280044955427214, 0.2194750537483161
3.217103676274431, 0.43066132951742997
1.272279662900171, 0.4770804623488605
1.782913179104681, 0.6309363628068037
1.1262617074654053, 0.7800181224386359
2.0017680711459773, 0.9121590636313806
2.823048936590261, 1.0147763552741926
4.254341083514146, 1.0723985030098466
3.9436937342743708, 1.1236371118249777
